source	target	ligand	receptor	prob	pval	interaction_name	interaction_name_2	pathway_name	annotation	evidence	norm_str
P/Y	A2	Jam3	F11r	1.4094314270316085e-4	0	JAM3_F11R	Jam3  - F11r	JAM	Cell-Cell Contact	KEGG: mmu04514	0.0021086650972779275
A/N	A/N	Jam3	Jam3	7.696426220792874e-5	0	JAM3_JAM3	Jam3  - Jam3	JAM	Cell-Cell Contact	KEGG: mmu04514	0.0011509972588649665
P/Y	A/N	Jam3	Jam3	9.931041290901844e-5	0	JAM3_JAM3	Jam3  - Jam3	JAM	Cell-Cell Contact	KEGG: mmu04514	0.0014854856036611475
A/N	P/Y	Jam3	Jam3	9.931041290901844e-5	0	JAM3_JAM3	Jam3  - Jam3	JAM	Cell-Cell Contact	KEGG: mmu04514	0.0014854856036611475
P/Y	P/Y	Jam3	Jam3	1.2814381422793724e-4	0	JAM3_JAM3	Jam3  - Jam3	JAM	Cell-Cell Contact	KEGG: mmu04514	0.0019170783558544306
A2	A2	L1cam	L1cam	3.0688127632978155e-6	0	L1CAM_L1CAM	L1cam  - L1cam	L1CAM	Cell-Cell Contact	PMID: 18701456	4.48932634462329e-5
A2	A2	Mpzl1	Mpzl1	7.164372967388242e-4	0	MPZL1_MPZL1	Mpzl1  - Mpzl1	MPZ	Cell-Cell Contact	KEGG: mmu04514	0.010722949033610655
A/N	P/Y	Ncam1	Fgfr1	8.220382945391387e-4	0	NCAM1_FGFR1	Ncam1  - Fgfr1	NCAM	Cell-Cell Contact	PMID: 12791257	0.012303637512603589
A2	P/Y	Ncam1	Fgfr1	2.717419925907819e-4	0	NCAM1_FGFR1	Ncam1  - Fgfr1	NCAM	Cell-Cell Contact	PMID: 12791257	0.004066527611738684
P/Y	P/Y	Ncam1	Fgfr1	1.8251648135019855e-4	0.01	NCAM1_FGFR1	Ncam1  - Fgfr1	NCAM	Cell-Cell Contact	PMID: 12791257	0.0027309555945410928
A/N	A/N	Ncam1	Ncam1	0.005032807773716809	0	NCAM1_NCAM1	Ncam1  - Ncam1	NCAM	Cell-Cell Contact	KEGG: mmu04514	0.07533253820554184
A2	A/N	Ncam1	Ncam1	0.0016684069177582634	0	NCAM1_NCAM1	Ncam1  - Ncam1	NCAM	Cell-Cell Contact	KEGG: mmu04514	0.02497250579577426
A/N	A2	Ncam1	Ncam1	0.0016684069177582634	0	NCAM1_NCAM1	Ncam1  - Ncam1	NCAM	Cell-Cell Contact	KEGG: mmu04514	0.02497250579577426
A/N	A2	Ncam1	L1cam	1.2457547379911732e-4	0	NCAM1_L1CAM	Ncam1  - L1cam	NCAM	Cell-Cell Contact	KEGG: mmu04514	0.0018636656540575586
A/N	A2	Nectin3	Nectin1	2.8981420680770427e-5	0	NECTIN3_NECTIN1	Nectin3  - Nectin1	NECTIN	Cell-Cell Contact	PMID: 23027581	4.327661211749315e-4
P/Y	A2	Nectin3	Nectin1	5.68194525454778e-5	0	NECTIN3_NECTIN1	Nectin3  - Nectin1	NECTIN	Cell-Cell Contact	PMID: 23027581	8.494596862261704e-4
A/N	A2	Nectin3	Nectin2	1.6965056049157558e-5	0	NECTIN3_NECTIN2	Nectin3  - Nectin2	NECTIN	Cell-Cell Contact	PMID: 23027581	2.5289917362500934e-4
P/Y	A2	Nectin3	Nectin2	3.326118254586779e-5	0	NECTIN3_NECTIN2	Nectin3  - Nectin2	NECTIN	Cell-Cell Contact	PMID: 23027581	4.968277343595425e-4
A/N	P/Y	Nectin3	Pvr	4.1842060319139656e-6	0	NECTIN3_PVR	Nectin3  - Pvr	NECTIN	Cell-Cell Contact	PMID: 23027581	6.158902698988538e-5
P/Y	P/Y	Nectin3	Pvr	8.2035301787658e-6	0	NECTIN3_PVR	Nectin3  - Pvr	NECTIN	Cell-Cell Contact	PMID: 23027581	1.2175227832848086e-4
A2	A/N	Nectin1	Nectin3	2.8981420680770427e-5	0	NECTIN1_NECTIN3	Nectin1  - Nectin3	NECTIN	Cell-Cell Contact	KEGG: mmu04514	4.327661211749315e-4
A2	P/Y	Nectin1	Nectin3	5.68194525454778e-5	0	NECTIN1_NECTIN3	Nectin1  - Nectin3	NECTIN	Cell-Cell Contact	KEGG: mmu04514	8.494596862261704e-4
A/N	A/N	Negr1	Negr1	4.5963450283364093e-4	0	NEGR1_NEGR1	Negr1  - Negr1	NEGR	Cell-Cell Contact	KEGG: mmu04514	0.006878996550636005
P/Y	A/N	Negr1	Negr1	7.026263777819453e-5	0	NEGR1_NEGR1	Negr1  - Negr1	NEGR	Cell-Cell Contact	KEGG: mmu04514	0.0010506839971792241
A/N	P/Y	Negr1	Negr1	7.026263777819453e-5	0	NEGR1_NEGR1	Negr1  - Negr1	NEGR	Cell-Cell Contact	KEGG: mmu04514	0.0010506839971792241
A/N	A/N	Lrrc4b	Ptprf	1.1595726562725862e-5	0	LRRC4B_PTPRF	Lrrc4b  - Ptprf	NGL	Cell-Cell Contact	KEGG: mmu04514	1.725283680842463e-4
A/N	A2	Lrrc4b	Ptprf	2.5632850785795728e-5	0	LRRC4B_PTPRF	Lrrc4b  - Ptprf	NGL	Cell-Cell Contact	KEGG: mmu04514	3.826430544961684e-4
A/N	P/Y	Lrrc4b	Ptprf	7.163764794688633e-6	0	LRRC4B_PTPRF	Lrrc4b  - Ptprf	NGL	Cell-Cell Contact	KEGG: mmu04514	1.0618855073402869e-4
A/N	A/N	Jag1	Notch2	2.6537221661969125e-7	0	JAG1_NOTCH2	Jag1  - Notch2	NOTCH	Cell-Cell Contact	PMID: 22353464	2.9299651253664467e-6
A/N	A2	Jag1	Notch2	9.75368361793891e-8	0	JAG1_NOTCH2	Jag1  - Notch2	NOTCH	Cell-Cell Contact	PMID: 22353464	4.177213231720774e-7
A/N	P/Y	Jag1	Notch2	1.3607337316100444e-6	0	JAG1_NOTCH2	Jag1  - Notch2	NOTCH	Cell-Cell Contact	PMID: 22353464	1.932588337560422e-5
P/Y	P/Y	Jag1	Notch2	2.2299259789601513e-6	0.03	JAG1_NOTCH2	Jag1  - Notch2	NOTCH	Cell-Cell Contact	PMID: 22353464	3.233638706435059e-5
A2	P/Y	Jag2	Notch2	6.593743894957383e-5	0	JAG2_NOTCH2	Jag2  - Notch2	NOTCH	Cell-Cell Contact	PMID: 22353464	9.859422608304595e-4
A2	A2	Ocln	Ocln	2.580569119483427e-4	0	OCLN_OCLN	Ocln  - Ocln	OCLN	Cell-Cell Contact	KEGG: mmu04514	0.0038616824894748074
A/N	A/N	Ptprm	Ptprm	0.008316091573578066	0	PTPRM_PTPRM	Ptprm  - Ptprm	PTPRM	Cell-Cell Contact	KEGG: mmu04514	0.12447837000457973
A2	A/N	Ptprm	Ptprm	0.005480025290533846	0	PTPRM_PTPRM	Ptprm  - Ptprm	PTPRM	Cell-Cell Contact	KEGG: mmu04514	0.08202671336639825
A/N	A2	Ptprm	Ptprm	0.005480025290533846	0	PTPRM_PTPRM	Ptprm  - Ptprm	PTPRM	Cell-Cell Contact	KEGG: mmu04514	0.08202671336639825
