Gene,Accession,Chromosome,End,Start,Strand,gene_count_corr,mean,std,n_cells,fit_r2,fit_alpha,fit_beta,fit_gamma,fit_t_,fit_scaling,fit_std_u,fit_std_s,fit_likelihood,fit_u0,fit_s0,fit_pval_steady,fit_steady_u,fit_steady_s,fit_variance,fit_alignment_scaling,velocity_genes
1110019D14Rik,ENSMUSG00000097616,6,14044385,13871526,+,0.0213,1.9425624450709298e-11,0.05306026480372006,106,-1.4273715019226074,,,,,,,,,,,,,,,,False
Foxp2,ENSMUSG00000029563,6,15441977,14901349,+,-0.0323,6.35062576064756e-11,0.4289168268394704,5387,0.4702974557876587,0.43471858546976033,0.11032898343828787,0.32748448347879333,7.33657899957117,1.9318086004257202,0.9714669585227966,0.2376105636358261,0.3270812958830549,0.0,0.0,0.27545492684438533,2.5551188988255213,0.6464532407097006,0.4681070804699488,2.111343044717849,True
Mdfic,ENSMUSG00000041390,6,15802169,15720661,+,0.0392,7.604139927498556e-11,0.29526938043413314,3196,-0.6051119565963745,,,,,,,,,,,,,,,,False
Tes,ENSMUSG00000029552,6,17105828,17065149,+,0.094,4.19533119508267e-11,0.42806211274727446,5287,0.5152527391910553,0.6888961363018092,2.4752802877630673,0.5987578692942198,9.455343055921755,0.14668363228440282,0.09723781049251556,0.30825239419937134,0.2707693100998219,0.0,0.0,0.3935760192247118,0.2741460425339939,0.8206090460579585,0.6336746369567702,1.2362872180902529,True
Cav2,ENSMUSG00000000058,6,17289115,17281185,+,0.0638,7.105810369143069e-12,0.40841899919236885,4925,-0.23396289348602295,,,,,,,,,,,,,,,,False
Cav1,ENSMUSG00000007655,6,17341452,17306335,+,0.0787,-1.9894730979408136e-11,0.39516869342853134,3835,0.2117100954055786,0.2688388528567965,1.1026117948708283,0.24757792040795973,8.607522869092728,0.4022810189922651,0.08511505275964737,0.25054726004600525,0.22340364796150378,0.0,0.0,0.3977498787649498,0.25783700933268866,0.7018185435023544,1.0051615479334077,2.4154328178524778,True
Met,ENSMUSG00000009376,6,17573980,17463800,+,0.0036,8.94839929170441e-11,0.3522011370337166,4113,-0.21535277366638184,,,,,,,,,,,,,,,,False
Capza2,ENSMUSG00000015733,6,17666972,17636234,+,0.1379,-1.111502499089028e-10,0.5319242192164586,8419,-0.07057344913482666,,,,,,,,,,,,,,,,False
St7,ENSMUSG00000029534,6,17943025,17692933,+,0.0229,5.3647330232837714e-11,0.2578613948811915,2458,-0.9451509714126587,,,,,,,,,,,,,,,,False
Cftr,ENSMUSG00000041301,6,18322768,18170687,+,-0.0033,1.099708747605475e-12,0.04175075133286247,52,0.13513189554214478,0.01479580982706884,0.09882359463930783,0.059012463775820125,26.468754375574726,1.3145631772279744,0.042734090238809586,0.037230923771858215,9.599825222562608e-13,0.0,0.0,0.42025926808689223,0.12748408032630035,0.14663754776120186,0.8657153946036966,10.068733753818057,False
Gm15594,ENSMUSG00000084947,6,18427885,18424684,+,-0.0053,-1.7072401536252826e-12,0.019151659616050674,16,0.0,,,,,,,,,,,,,,,,False
Lsm8,ENSMUSG00000044155,6,18855751,18848579,+,0.1239,-3.449201880645242e-10,0.5534989431779237,8618,-0.010781407356262207,,,,,,,,,,,,,,,,False
Ankrd7,ENSMUSG00000029517,6,18879586,18866318,+,0.0062,1.9043033470336065e-12,0.014808704815630028,6,0.03275269269943237,0.004042913646787714,0.07191102611424756,0.04888578830078429,23.427062337416167,2.205783784389496,0.024066844955086708,0.01636618562042713,1.0937058339951382e-29,0.0,0.0,0.050715122350791814,0.06765856305925459,0.05270899771231001,0.13746086175285344,9.456552402357477,False
Kcnd2,ENSMUSG00000060882,6,21729805,21215503,+,0.0043,1.2596663836208166e-11,0.04121077940198374,44,0.748613178730011,0.0938169115495864,0.01587490184199211,0.23025532822163497,8.010756341887102,10.803885526657101,1.3424508571624756,0.07175801694393158,5.352442046178593e-17,0.0,0.0,0.15683297339424462,3.7860630142717917,0.17784587863896942,0.5334931170162553,3.030424548568535,False
Gm30270,ENSMUSG00000106709,6,21853483,21852418,+,0.0008,4.1690881454239025e-12,0.01295435023564165,5,-0.015420794486999512,,,,,,,,,,,,,,,,False
Ing3,ENSMUSG00000029670,6,21976038,21949571,+,0.0033,-4.91562119908685e-11,0.40044225613193785,5885,-0.03923690319061279,,,,,,,,,,,,,,,,False
Cped1,ENSMUSG00000062980,6,22256404,21985916,+,-0.0229,-1.599576360153418e-12,0.14428465976971247,702,-0.7108725309371948,,,,,,,,,,,,,,,,False
Wnt16,ENSMUSG00000029671,6,22298522,22288227,+,-0.0111,-5.829225389405244e-12,0.05902316256219233,99,-0.06555056571960449,,,,,,,,,,,,,,,,False
Ptprz1,ENSMUSG00000068748,6,23052916,22875502,+,-0.0009,-2.743888679340094e-11,0.13661381381743237,296,0.8660917580127716,0.6053326062098588,0.3137252107859323,0.3409093432332502,7.070157514074496,0.6636475449800491,0.55816251039505,0.39739736914634705,0.3049708137239134,0.0,0.0,0.3513702094636647,1.265641388791583,0.842430798304749,0.24971384884406578,2.1613524955134022,True
Asb15,ENSMUSG00000029685,6,24573164,24528144,+,-0.0116,-3.821354970393837e-12,0.013089481934073676,9,-0.09496510028839111,,,,,,,,,,,,,,,,False
Lmod2,ENSMUSG00000029683,6,24605414,24597762,+,0.0006,-8.898809670236064e-13,0.01217580093067599,2593,-0.1153637170791626,,,,,,,,,,,,,,,,False
Gm20756,ENSMUSG00000106799,6,25977227,25931426,+,-0.0065,-4.0679058050737847e-13,0.00236614932588925,858,0.26550865173339844,0.01809325923042898,1.7634511313387133,2.0038677901668964,6.877186134331539,1.7396202564239502,0.0015889230417087674,0.0012947069481015205,7.0744555703682655e-43,0.0,0.0,1.3914282514487656e-07,0.009897221486968474,0.008064583433663536,6.731452346766119,0.499035388114137,False
6530409C15Rik,ENSMUSG00000043340,6,28260862,28215555,+,-0.0154,-1.4029938086802365e-12,0.025793531447476398,25,-2.454068899154663,,,,,,,,,,,,,,,,False
Arf5,ENSMUSG00000020440,6,28426602,28423560,+,0.1231,-2.8454002560421377e-13,0.4917156771460546,8233,0.02675950527191162,0.6701496597044599,9.866074120156336,0.07317628273775696,17.666979688913077,0.013190338709391654,0.02507254295051098,0.8981404304504395,0.15975592151992718,0.0,0.0,0.4711956655590942,0.08131085151375865,5.479552939020354,1.9871527211975297,3.457898109381728,False
Snd1,ENSMUSG00000001424,6,28935162,28475139,+,-0.0046,-3.0345809217141284e-11,0.3708747368529764,4765,-1.4881157875061035,,,,,,,,,,,,,,,,False
Gm3294,ENSMUSG00000092090,6,29028922,28981634,+,-0.0108,-4.998555964995645e-12,0.012277273685247414,7,-0.07610845565795898,,,,,,,,,,,,,,,,False
Hilpda,ENSMUSG00000043421,6,29275446,29272488,+,0.0747,-8.667704401581333e-11,0.41954529191135986,6227,0.005765736103057861,,,,,,,,,,,,,,,,False
Fam71f2,ENSMUSG00000079652,6,29290680,29279593,+,-0.0,-2.253249391946882e-12,0.040516522270881775,55,-0.5052480697631836,,,,,,,,,,,,,,,,False
Fam71f1,ENSMUSG00000039742,6,29336019,29319140,+,0.024,7.459562833407766e-13,0.04539292149315591,92,-0.0024510622024536133,,,,,,,,,,,,,,,,False
Calu,ENSMUSG00000029767,6,29377110,29348069,+,0.0464,1.5072931086061053e-10,0.3013620419475776,3097,-1.5288619995117188,,,,,,,,,,,,,,,,False
Ccdc136,ENSMUSG00000029769,6,29426994,29396309,+,-0.0042,1.107399018567751e-11,0.2033736118751341,1262,0.24279439449310303,0.09990084412000143,0.7100729408676476,0.2540922698791281,9.916338306019835,0.604611786454916,0.04204460605978966,0.08518630266189575,0.20553747246309495,0.0,0.0,0.35014947678166186,0.1242812759656519,0.2773069605985977,1.150839505020008,2.717485386996257,True
Flnc,ENSMUSG00000068699,6,29461883,29433256,+,0.0108,4.9709911500152375e-11,0.2678141051908522,2002,0.12849587202072144,0.1414373998226986,1.6859785828582832,0.28568765812387753,6.400413187553528,0.3556863680481911,0.031928181648254395,0.1099621057510376,0.14516791436986692,0.0,0.0,0.42175785403778604,0.11769819880483326,0.3136576393314091,1.9804666290288977,2.0427575034500256,True
Atp6v1f,ENSMUSG00000004285,6,29470512,29467718,+,0.073,-1.5773815171933866e-10,0.5339278626605792,8191,0.013674437999725342,,,,,,,,,,,,,,,,False
Atp6v1fnb,ENSMUSG00000090685,6,29473465,29471437,+,0.0044,-1.954770750223543e-12,0.011483991673270732,4,-0.0233919620513916,,,,,,,,,,,,,,,,False
Irf5,ENSMUSG00000029771,6,29541871,29526625,+,-0.0339,3.3337324621466666e-12,0.023787833620389994,20,-0.13274872303009033,,,,,,,,,,,,,,,,False
Tspan33,ENSMUSG00000001763,6,29718559,29694222,+,-0.047,-2.8423241476572275e-11,0.15370011228259198,902,-0.040836215019226074,,,,,,,,,,,,,,,,False
Smo,ENSMUSG00000001761,6,29761365,29735503,+,-0.0184,8.946861237511955e-11,0.38206912479147,5303,-0.20321691036224365,,,,,,,,,,,,,,,,False
Ahcyl2,ENSMUSG00000029772,6,29912310,29768011,+,-0.0315,5.266297554966638e-11,0.2569225705709505,2420,-1.719074010848999,,,,,,,,,,,,,,,,False
Strip2,ENSMUSG00000039629,6,29959681,29917012,+,-0.0615,-4.479582835525798e-13,0.016551186762110304,13,-0.10134530067443848,,,,,,,,,,,,,,,,False
Nrf1,ENSMUSG00000058440,6,30153458,30047988,+,0.0034,-7.223991208958264e-11,0.3509336473445954,4489,-0.38145995140075684,,,,,,,,,,,,,,,,False
Rncr4,ENSMUSG00000103108,6,30175126,30172893,+,-0.0072,-5.285228839187053e-12,0.024688524173612093,15,0.0,,,,,,,,,,,,,,,,False
1700095J07Rik,ENSMUSG00000084861,6,30331779,30304605,+,-0.0156,-1.5726942069215164e-12,0.004240625216494252,7,-0.0388411283493042,,,,,,,,,,,,,,,,False
Klhdc10,ENSMUSG00000029775,6,30455179,30401868,+,0.0217,-3.052364673314392e-11,0.40334119829747805,5906,-2.4586286544799805,,,,,,,,,,,,,,,,False
1700012C14Rik,ENSMUSG00000085470,6,30463313,30460128,+,0.0053,1.196606161730153e-11,0.05761970838803941,110,-0.04317176342010498,,,,,,,,,,,,,,,,False
Ssmem1,ENSMUSG00000029784,6,30520254,30509849,+,0.0101,1.4242381822135241e-11,0.04804457017776023,82,-0.016993403434753418,,,,,,,,,,,,,,,,False
Cpa2,ENSMUSG00000071553,6,30564476,30541582,+,-0.0082,-5.366422357647805e-13,0.008664623638104238,748,0.31259065866470337,0.016028771541292768,0.6527960298614842,0.3256840936569616,5.3396566000227415,1.2214860916137695,0.00818648748099804,0.006702071521431208,1.357580999061617e-22,0.0,0.0,0.015117162843472792,0.023021882218632144,0.022978433680816972,0.37503782712504363,1.316810461955619,False
Cpa5,ENSMUSG00000029788,6,30631745,30611010,+,0.0137,-4.897741319099558e-13,0.00542353375796595,3,0.05333477258682251,0.7974264883735617,61.77035755903701,44.3921581989078,0.2940982823763106,0.3083020131289959,0.0025027678348124027,0.0038357123266905546,0.002153703072622093,0.0,0.0,0.00012639257549466542,0.011233142809900292,0.013647510501523984,4.078752483671986,0.02674947057822375,True
Mest,ENSMUSG00000051855,6,30748465,30723547,+,-0.0027,-4.4665093748899287e-11,0.1220084908040666,376,0.11578691005706787,0.3852846392820728,5.732367038313035,0.33135160922161,4.686458566332883,0.12413082073132196,0.01673635095357895,0.17302969098091125,1.0074655529041923e-09,0.0,0.0,0.4683799701784071,0.05175894375776859,0.6156654219656925,1.4131536926104304,1.8035403280803461,False
2210408F21Rik,ENSMUSG00000087380,6,31337404,31220351,+,0.0104,2.282472421603531e-11,0.14008308191933616,696,-1.0925946235656738,,,,,,,,,,,,,,,,False
Mkln1,ENSMUSG00000025609,6,31516811,31398735,+,-0.0489,-4.286845419533755e-12,0.4548883449413871,7462,-0.8271685838699341,,,,,,,,,,,,,,,,False
Plxna4os2,ENSMUSG00000086675,6,32454750,32451170,+,0.0029,-1.2400750850868267e-12,0.006619594678509735,2924,-0.0031589269638061523,,,,,,,,,,,,,,,,False
Plxna4os1,ENSMUSG00000086763,6,32515576,32511073,+,-0.0113,-5.348823775230563e-12,0.017619653492197084,10,-0.002495408058166504,,,,,,,,,,,,,,,,False
Gm14540,ENSMUSG00000085847,6,33043222,33038468,+,-0.0064,4.917928280375533e-12,0.026589605142516654,25,-0.0331883430480957,,,,,,,,,,,,,,,,False
Exoc4,ENSMUSG00000029763,6,33973979,33249085,+,0.016,-8.564462513912777e-11,0.3718608357954005,4952,-0.47987234592437744,,,,,,,,,,,,,,,,False
Lrguk,ENSMUSG00000056215,6,34134034,34029448,+,0.0115,-4.306551738874587e-13,0.043930772932282085,73,-0.8109750747680664,,,,,,,,,,,,,,,,False
Gm13856,ENSMUSG00000087356,6,34174235,34151929,+,-0.0003,-1.3111357245869044e-12,0.0047123932104912334,3856,-0.18931174278259277,,,,,,,,,,,,,,,,False
Akr1b8,ENSMUSG00000029762,6,34368463,34354119,+,0.1539,2.9123056134139394e-11,0.4391339328944443,5865,0.07570815086364746,0.7850208329818048,15.609992515462242,0.4487839506977377,3.5871867205037073,0.02477202633395791,0.015196327120065689,0.2852528989315033,0.17740437885750884,0.0,0.0,0.43944483347087093,0.05007839645707815,0.8421813575872059,1.5543620033619743,1.1608101324042404,False
Akr1b10,ENSMUSG00000061758,6,34396950,34384218,+,0.0376,9.843546831713342e-13,0.22296684409762524,1699,-0.06602871417999268,,,,,,,,,,,,,,,,False
Akr1b7,ENSMUSG00000052131,6,34423142,34412334,+,0.01,2.881688722145378e-12,0.009758610629762467,3,-0.004009842872619629,,,,,,,,,,,,,,,,False
Bpgm,ENSMUSG00000038871,6,34505613,34476207,+,0.1193,-1.3492003632991156e-10,0.4766561365527681,5911,-0.04906666278839111,,,,,,,,,,,,,,,,False
Cald1,ENSMUSG00000029761,6,34775473,34598500,+,0.166,-1.2120107357514623e-10,0.6475203909759814,8369,0.29973506927490234,8.950944280448699,2.228437219207065,0.6124964971419039,7.83408843459616,0.16600576440493264,1.0029855966567993,2.9202382564544678,0.24814146106204332,0.0,0.0,0.47399749981362627,3.3428736532478953,9.28118123576559,0.8652615919079115,1.3065413989993557,True
Agbl3,ENSMUSG00000038836,6,34859459,34780432,+,-0.0281,-1.2304433539641677e-13,0.12125786315002368,540,-1.2329652309417725,,,,,,,,,,,,,,,,False
Tmem140,ENSMUSG00000057137,6,34874946,34863146,+,0.0496,-5.5985172605369626e-12,0.14523621376814905,740,-0.10366249084472656,,,,,,,,,,,,,,,,False
Stra8,ENSMUSG00000029848,6,34939344,34920163,+,0.0124,-1.964581548629656e-12,0.005800742414470479,959,-0.004259824752807617,,,,,,,,,,,,,,,,False
Nup205,ENSMUSG00000038759,6,35247596,35177421,+,0.0058,5.84806655326282e-11,0.3435458070714126,4428,-0.40728914737701416,,,,,,,,,,,,,,,,False
1810058I24Rik,ENSMUSG00000073155,6,35263496,35252654,+,0.0906,1.807156599905073e-11,0.5320331259871418,8270,0.006021976470947266,,,,,,,,,,,,,,,,False
1700065J11Rik,ENSMUSG00000107341,6,35336825,35330846,+,0.0034,3.7056231749076404e-13,0.00856902871916299,285,0.0060825347900390625,,,,,,,,,,,,,,,,False
Chrm2,ENSMUSG00000045613,6,36528414,36388084,+,-0.0104,-7.94020476855002e-13,0.0240293582419191,15,0.4857909679412842,0.022134096991113923,0.05535859731774571,0.07707161356600362,36.04826408722931,2.072191913922628,0.11286500096321106,0.056282032281160355,3.0565707111718413e-16,0.0,0.0,0.3541640397745133,0.30288183401257485,0.16044577931310852,0.5293611153580164,9.00793797319992,False
Trim24,ENSMUSG00000029833,6,37966296,37870811,+,-0.0753,-1.1063223806330322e-10,0.4624254895987087,7126,-0.38508546352386475,,,,,,,,,,,,,,,,False
Tmem213,ENSMUSG00000029829,6,38115809,38109255,+,-0.0088,6.295790762960872e-13,0.0035346547417016492,972,-0.04106545448303223,,,,,,,,,,,,,,,,False
Ttc26,ENSMUSG00000056832,6,38427647,38381469,+,0.0351,-5.72156159593338e-12,0.11457211190842645,506,-0.5793129205703735,,,,,,,,,,,,,,,,False
Ubn2,ENSMUSG00000038538,6,38524825,38433950,+,-0.0788,4.8662592723477406e-11,0.419926402743499,6374,-1.6607813835144043,,,,,,,,,,,,,,,,False
Fmc1,ENSMUSG00000019689,6,38539449,38533502,+,0.0197,-1.3015086672846256e-10,0.5306715096835216,8212,-0.030806422233581543,,,,,,,,,,,,,,,,False
Luc7l2,ENSMUSG00000029823,6,38609470,38551334,+,-0.0151,6.22003534686941e-11,0.5626655059451033,8189,-1.7214186191558838,,,,,,,,,,,,,,,,False
Clec2l,ENSMUSG00000079598,6,38680865,38663067,+,0.0014,5.313977234932749e-12,0.03581843762897126,51,-0.030540108680725098,,,,,,,,,,,,,,,,False
Tbxas1,ENSMUSG00000029925,6,39084585,38875404,+,0.0248,1.1996822701150636e-12,0.029279221976817173,30,-0.06162214279174805,,,,,,,,,,,,,,,,False
4930599N23Rik,ENSMUSG00000073144,6,39148312,39118473,+,-0.0,2.232101146800623e-12,0.018976799854860785,11,-0.6490920782089233,,,,,,,,,,,,,,,,False
Gm49041,ENSMUSG00000115026,6,39207611,39207068,+,-0.0484,-2.4608867079283355e-13,0.10327385303893503,347,0.0,,,,,,,,,,,,,,,,False
Rab19,ENSMUSG00000029923,6,39390380,39381175,+,-0.0243,5.290906422045921e-12,0.020471447248793264,14,0.011976838111877441,0.01510875051423316,0.36089448393885026,0.23841982995133557,5.846523738671173,1.101069152355194,0.009513434022665024,0.012960268184542656,0.0002985567420669137,0.0,0.0,3.932753057711971e-09,0.03412672184092012,0.03723262567554825,1.0865172706676616,3.9864777794707495,False
Gm10244,ENSMUSG00000068601,6,39421294,39419887,+,-0.008,2.9338383721083125e-12,0.026476459848489425,24,0.01467585563659668,0.022467422918859774,0.716297203301556,0.2121052300261169,5.667088174815339,0.7348001925647261,0.01014479249715805,0.018603842705488205,1.0950757207523698e-05,0.0,0.0,0.09321775641924646,0.029058361600424826,0.06076707836272644,0.9977888333901848,2.624158858156461,False
8030453O22Rik,ENSMUSG00000085058,6,39544486,39527513,+,0.0143,-1.8805560080343026e-12,0.005232745786355375,4387,-0.0493769645690918,,,,,,,,,,,,,,,,False
Adck2,ENSMUSG00000046947,6,39588769,39573873,+,-0.0222,-3.2483704544654024e-11,0.18517552395805795,1248,-0.06812930107116699,,,,,,,,,,,,,,,,False
Ndufb2,ENSMUSG00000002416,6,39603382,39592574,+,0.1687,9.904876742637493e-11,0.5346206645325088,8456,0.026653826236724854,0.6674489069183005,2.409957709998787,0.13829842399840675,9.738006624981342,0.10155214983969929,0.09725343436002731,0.45249900221824646,0.18633189093941852,0.0,0.0,0.3945585807586811,0.30284340992162084,2.9620573212360517,1.5751681292516024,1.8341163178417403,True
Tmem178b,ENSMUSG00000057716,6,40255150,39871461,+,0.0017,-1.2935035758548312e-11,0.0524994758301279,82,0.6145091950893402,0.016548470351545785,0.008445869760369344,0.05285388632367143,20.891525210638864,21.951308727264404,0.7680286765098572,0.057729922235012054,0.11824488570832588,0.0,0.0,0.09979411299638297,1.5567419738517685,0.14881766172414967,0.23088065270227234,8.89977744211558,False
Agk,ENSMUSG00000029916,6,40396762,40325172,+,0.0021,-5.4631684916009043e-11,0.20214473727200452,1578,-1.8413207530975342,,,,,,,,,,,,,,,,False
Wee2,ENSMUSG00000037159,6,40466813,40439088,+,0.0148,-1.6399502827053672e-12,0.011103422454280315,9,-0.05539393424987793,,,,,,,,,,,,,,,,False
Ssbp1,ENSMUSG00000029911,6,40484700,40471352,+,0.0914,2.6988044658237506e-11,0.5720642033101371,8427,-0.17629075050354004,,,,,,,,,,,,,,,,False
Tas2r137,ENSMUSG00000052850,6,40492305,40491233,+,-0.0127,-3.119366159073222e-12,0.015170256117555889,5,0.0,,,,,,,,,,,,,,,,False
Tas2r108,ENSMUSG00000037140,6,40494541,40493529,+,0.004,-1.813942663226863e-12,0.010427384122363215,4,0.0,,,,,,,,,,,,,,,,False
Prss2,ENSMUSG00000057163,6,41525079,41521787,+,-0.0111,-2.239406904214785e-11,0.12499614285824132,466,0.02131408452987671,0.23750716523118953,2.6068188635815246,0.24410000123005213,2.9405345732694532,0.25143117904663087,0.027836643159389496,0.060892026871442795,7.62071604974908e-12,0.0,0.0,0.4687465521308418,0.12360954985425929,0.1874067702667852,0.9066847048040603,0.839136674886564,False
Trbc1,ENSMUSG00000076490,6,41539881,41538218,+,-0.1019,-5.190932899536332e-13,0.03001720160569231,30,-0.0021533966064453125,,,,,,,,,,,,,,,,False
Trbc2,ENSMUSG00000076498,6,41548352,41546730,+,-0.1433,-2.445506166003783e-12,0.05412745885130497,91,0.0787585973739624,0.14157220145097638,6.226164948225539,1.325879819481779,10.4198820142241,0.22941352531313897,0.0042835017666220665,0.021565617993474007,0.00010188594587197763,0.0,0.0,0.02462443716383974,0.024944275927541455,0.11558216360622439,1.3247167974898464,0.7701104993300535,False
Ephb6,ENSMUSG00000029869,6,41620509,41605482,+,-0.0028,-1.784142863248043e-12,0.10268351795481602,371,-0.017418742179870605,,,,,,,,,,,,,,,,False
Gstk1,ENSMUSG00000029864,6,42250447,42245935,+,-0.0005,-3.3714147898618194e-11,0.13386952411115946,611,-0.021298885345458984,,,,,,,,,,,,,,,,False
Tmem139,ENSMUSG00000071506,6,42264555,42261959,+,0.0216,7.597987710728736e-12,0.03992908936041639,55,0.0,,,,,,,,,,,,,,,,False
Casp2,ENSMUSG00000029863,6,42282508,42264985,+,-0.0328,9.720502496316925e-11,0.29943576264541927,3263,-0.20688700675964355,,,,,,,,,,,,,,,,False
Clcn1,ENSMUSG00000029862,6,42315756,42286685,+,-0.0103,2.6416080755418225e-12,0.029343276033846323,29,-0.20737290382385254,,,,,,,,,,,,,,,,False
Zyx,ENSMUSG00000029860,6,42360213,42349630,+,-0.0066,2.9038463153554357e-11,0.13122426253319114,607,-1.77671480178833,,,,,,,,,,,,,,,,False
2010310C07Rik,ENSMUSG00000101268,6,42381215,42370671,+,-0.0105,5.027995283523109e-12,0.012225668315555641,5,-0.1641092300415039,,,,,,,,,,,,,,,,False
Arhgef5,ENSMUSG00000033542,6,43289320,43265582,+,0.0631,2.0240793172710557e-11,0.06541139648511546,111,0.03533828258514404,0.3268969660463122,8.766630171901411,0.3455575271178699,2.0904173107391593,0.1951914444565773,0.01563413441181183,0.13215908408164978,0.000102281794273349,0.0,0.0,0.39965562396679144,0.03422628809248603,0.3056537384279715,0.9604041502708428,0.9642518492329076,False
9430018G01Rik,ENSMUSG00000107709,6,43474318,43467979,+,0.0122,3.406069073385576e-12,0.01670073395990626,6,-0.00745546817779541,,,,,,,,,,,,,,,,False
Cntnap2,ENSMUSG00000039419,6,47304213,45059357,+,0.0091,-6.399184114151354e-13,0.021429833105410575,2006,0.5986214578151703,0.009780335464246488,0.0011552704865386645,0.05071185075878988,22.775740497382994,90.31839752197266,2.6967623233795166,0.02985839545726776,1.8485669138218855e-16,0.0,0.0,0.1646564384936195,6.758715486311677,0.07822507784444968,0.7613464764014908,9.583851986972661,False
Cul1,ENSMUSG00000029686,6,47526139,47453398,+,0.0478,-2.258218027951415e-10,0.5444008895493953,8190,-0.3958749771118164,,,,,,,,,,,,,,,,False
Zfp398,ENSMUSG00000062519,6,47873537,47835661,+,-0.0596,2.3132335054526352e-11,0.22127967958082478,1788,-1.4674794673919678,,,,,,,,,,,,,,,,False
Zfp282,ENSMUSG00000025821,6,47908485,47877204,+,-0.0308,-1.0921722820624443e-10,0.3221872591035487,3907,-0.6747238636016846,,,,,,,,,,,,,,,,False
Zfp212,ENSMUSG00000052763,6,47932639,47920476,+,-0.0059,1.2058344868848843e-11,0.29840111395726965,3406,-0.25171566009521484,,,,,,,,,,,,,,,,False
Zfp956,ENSMUSG00000045466,6,47965300,47953390,+,-0.0273,2.4608867079283355e-13,0.12074836407662835,539,-0.4192056655883789,,,,,,,,,,,,,,,,False
Krba1,ENSMUSG00000042810,6,48419781,48395586,+,-0.0408,-2.6208443439436772e-11,0.1332901398545336,700,-0.09525835514068604,,,,,,,,,,,,,,,,False
Sspo,ENSMUSG00000029797,6,48501250,48448229,+,-0.0261,-1.8540368371524988e-12,0.005344287840408962,138,-0.1122504472732544,,,,,,,,,,,,,,,,False
Atp6v0e2,ENSMUSG00000039347,6,48541801,48537615,+,-0.0288,7.936359633068882e-12,0.32942413567891504,3555,-0.0032786130905151367,,,,,,,,,,,,,,,,False
Lrrc61,ENSMUSG00000073096,6,48570722,48554796,+,-0.0295,2.159428086207114e-11,0.0945864151178962,331,-0.07407152652740479,,,,,,,,,,,,,,,,False
Gm5111,ENSMUSG00000052730,6,48590584,48589445,+,0.0012,7.844076381521568e-12,0.04298518211219884,62,0.0,,,,,,,,,,,,,,,,False
Repin1,ENSMUSG00000052751,6,48599082,48593883,+,-0.0195,-2.9530640495140026e-12,0.25254350879265186,2291,-0.01882946491241455,,,,,,,,,,,,,,,,False
Zfp775,ENSMUSG00000007216,6,48623227,48602063,+,0.005,-8.268579338639207e-11,0.23261382900365857,1923,-0.05889272689819336,,,,,,,,,,,,,,,,False
AI854703,ENSMUSG00000053297,6,48633689,48626764,+,-0.0116,-2.502417175136721e-13,0.03131888117092565,118,-0.010499000549316406,,,,,,,,,,,,,,,,False
Gimap9,ENSMUSG00000051124,6,48679114,48676129,+,-0.0479,1.4754806205238776e-12,0.012263222941408069,10,0.22889083623886108,0.029714105424824225,1.1147515045181136,0.6066319304897044,3.7939755868026133,0.822361854314804,0.00557316979393363,0.011029614135622978,0.00021351707731147098,0.0,0.0,0.0007659688860545262,0.026107582196378338,0.036259326762680344,2.1417577825566427,1.7473757366163145,False
Gimap4,ENSMUSG00000054435,6,48692060,48684549,+,-0.1021,-3.7247461761186897e-14,0.0036936970185396413,1047,0.0,,,,,,,,,,,,,,,,False
Gimap1,ENSMUSG00000090019,6,48743795,48739054,+,-0.1183,-1.4371300937356348e-12,0.005189398480287492,2635,0.0,,,,,,,,,,,,,,,,False
Gimap5,ENSMUSG00000043505,6,48754210,48746197,+,-0.0601,2.337812420419139e-13,0.00584927871466496,4784,-0.025900959968566895,,,,,,,,,,,,,,,,False
Tmem176a,ENSMUSG00000023367,6,48847071,48840919,+,0.1019,1.8874397243379309e-10,0.6521492061291109,7831,-0.008718609809875488,,,,,,,,,,,,,,,,False
Gm7932,ENSMUSG00000108084,6,48866083,48860329,+,0.0037,1.7955404635702212e-12,0.005421639486124337,4289,-0.0072765350341796875,,,,,,,,,,,,,,,,False
Aoc1,ENSMUSG00000029811,6,48909188,48872896,+,0.0075,7.33651849801135e-12,0.053175821036295666,67,0.0,,,,,,,,,,,,,,,,False
Gpnmb,ENSMUSG00000029816,6,49070929,49036546,+,0.0271,2.414745082154679e-12,0.029778182200130277,36,-0.09034109115600586,,,,,,,,,,,,,,,,False
Malsu1,ENSMUSG00000029815,6,49086751,49073795,+,0.093,6.567935995573752e-11,0.5333987170811021,8288,-0.1813802719116211,,,,,,,,,,,,,,,,False
Ccdc126,ENSMUSG00000050786,6,49341582,49319274,+,0.0106,-3.272979321544686e-11,0.1815462814374748,1252,-0.12705528736114502,,,,,,,,,,,,,,,,False
Fam221a,ENSMUSG00000047115,6,49390539,49367739,+,-0.0127,7.259615788388589e-12,0.20517588554449023,1398,-0.04680502414703369,,,,,,,,,,,,,,,,False
Npy,ENSMUSG00000029819,6,49829507,49822710,+,-0.0122,-3.883586835949404e-12,0.02066530971193498,21,0.006690919399261475,,,,,,,,,,,,,,,,False
